#Data from xx-08-2018, https://www.CryptoDataDownload.com
#Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
1534986360,2018-08-23 01:06:00,BTCUSD,6420.0,6420.0,6412.47,6412.47,0.00955726
1534986300,2018-08-23 01:05:00,BTCUSD,6420.0,6420.01,6420.0,6420.0,16.58723772
1534986240,2018-08-23 01:04:00,BTCUSD,6422.65,6422.65,6420.0,6420.0,5.37500216
1534986180,2018-08-23 01:03:00,BTCUSD,6422.65,6422.65,6422.65,6422.65,0.0
1534986120,2018-08-23 01:02:00,BTCUSD,6420.0,6422.65,6420.0,6422.65,0.062424
1534986060,2018-08-23 01:01:00,BTCUSD,6421.57,6421.57,6420.0,6420.0,0.04828098
1534986000,2018-08-23 01:00:00,BTCUSD,6421.79,6421.79,6421.57,6421.57,0.00311334
1534985940,2018-08-23 00:59:00,BTCUSD,6418.35,6421.79,6418.35,6421.79,0.24279364
1534985880,2018-08-23 00:58:00,BTCUSD,6418.36,6418.36,6418.35,6418.35,0.91900311
1534985820,2018-08-23 00:57:00,BTCUSD,6412.47,6421.39,6412.47,6418.36,1.29504234
1534985760,2018-08-23 00:56:00,BTCUSD,6412.47,6412.47,6412.47,6412.47,0.00274274
1534985700,2018-08-23 00:55:00,BTCUSD,6417.24,6417.24,6412.47,6412.47,0.0273359
1534985640,2018-08-23 00:54:00,BTCUSD,6426.52,6426.52,6413.26,6417.24,2.00725047
1534985580,2018-08-23 00:53:00,BTCUSD,6403.66,6426.52,6403.66,6426.52,2.45468259
1534985520,2018-08-23 00:52:00,BTCUSD,6403.66,6403.66,6403.66,6403.66,0.0
1534985460,2018-08-23 00:51:00,BTCUSD,6395.91,6403.66,6395.91,6403.66,0.85132271
1534985400,2018-08-23 00:50:00,BTCUSD,6396.63,6396.63,6395.91,6395.91,0.22979816
1534985340,2018-08-23 00:49:00,BTCUSD,6397.16,6397.16,6396.63,6396.63,0.60000002
1534985280,2018-08-23 00:48:00,BTCUSD,6397.16,6397.16,6397.16,6397.16,0.0
1534985220,2018-08-23 00:47:00,BTCUSD,6395.53,6397.16,6395.52,6397.16,0.58279814
1534985160,2018-08-23 00:46:00,BTCUSD,6398.48,6398.48,6395.53,6395.53,0.00602568
1534985100,2018-08-23 00:45:00,BTCUSD,6395.43,6398.48,6395.43,6398.48,0.0123791776
1534985040,2018-08-23 00:44:00,BTCUSD,6414.45,6414.45,6395.43,6395.43,2.24993144
1534984980,2018-08-23 00:43:00,BTCUSD,6386.71,6416.54,6386.71,6414.45,5.26860158
1534984920,2018-08-23 00:42:00,BTCUSD,6386.71,6386.71,6386.71,6386.71,0.0
1534984860,2018-08-23 00:41:00,BTCUSD,6379.05,6386.71,6378.59,6386.71,0.2027259443
1534984800,2018-08-23 00:40:00,BTCUSD,6379.64,6382.2,6379.05,6379.05,4.28672448
1534984740,2018-08-23 00:39:00,BTCUSD,6381.52,6381.52,6379.09,6379.64,1.0221242
1534984680,2018-08-23 00:38:00,BTCUSD,6383.24,6383.24,6378.46,6381.52,0.1343667144
1534984620,2018-08-23 00:37:00,BTCUSD,6383.24,6383.24,6383.24,6383.24,0.27209006
1534984560,2018-08-23 00:36:00,BTCUSD,6384.12,6384.12,6381.74,6383.24,1.72126511
1534984500,2018-08-23 00:35:00,BTCUSD,6391.48,6391.48,6384.12,6384.12,0.09176824
1534984440,2018-08-23 00:34:00,BTCUSD,6379.67,6391.48,6379.67,6391.48,0.2945900917
1534984380,2018-08-23 00:33:00,BTCUSD,6379.67,6379.67,6379.67,6379.67,0.0
1534984320,2018-08-23 00:32:00,BTCUSD,6377.11,6382.46,6377.11,6379.67,0.0643664
1534984260,2018-08-23 00:31:00,BTCUSD,6380.2,6380.2,6377.11,6377.11,1.0760519
1534984200,2018-08-23 00:30:00,BTCUSD,6379.74,6380.81,6379.73,6380.2,8.08597353
1534984140,2018-08-23 00:29:00,BTCUSD,6375.93,6379.74,6375.73,6379.74,0.09211533
1534984080,2018-08-23 00:28:00,BTCUSD,6382.55,6382.55,6375.93,6375.93,0.00565124
1534984020,2018-08-23 00:27:00,BTCUSD,6375.01,6382.55,6375.01,6382.55,0.22151388
1534983960,2018-08-23 00:26:00,BTCUSD,6375.01,6375.01,6375.0,6375.01,0.9215301691
1534983900,2018-08-23 00:25:00,BTCUSD,6375.0,6375.01,6375.0,6375.01,4.0
1534983840,2018-08-23 00:24:00,BTCUSD,6376.83,6376.83,6375.0,6375.0,4.19118035
1534983780,2018-08-23 00:23:00,BTCUSD,6373.23,6376.83,6373.23,6376.83,0.01780954
1534983720,2018-08-23 00:22:00,BTCUSD,6379.02,6379.02,6373.21,6373.23,4.42893478
1534983660,2018-08-23 00:21:00,BTCUSD,6379.0,6385.7,6379.0,6379.02,1.0084905491
1534983600,2018-08-23 00:20:00,BTCUSD,6378.92,6379.0,6378.92,6379.0,0.01954382
1534983540,2018-08-23 00:19:00,BTCUSD,6373.98,6378.92,6373.98,6378.92,1.03034049
1534983480,2018-08-23 00:18:00,BTCUSD,6371.33,6378.42,6371.33,6373.98,1.67711575
1534983420,2018-08-23 00:17:00,BTCUSD,6371.33,6371.33,6371.33,6371.33,0.0
1534983360,2018-08-23 00:16:00,BTCUSD,6367.94,6371.33,6367.94,6371.33,0.04455678
1534983300,2018-08-23 00:15:00,BTCUSD,6367.94,6367.94,6367.94,6367.94,0.0
1534983240,2018-08-23 00:14:00,BTCUSD,6366.09,6367.94,6366.09,6367.94,0.10773982
1534983180,2018-08-23 00:13:00,BTCUSD,6366.09,6366.09,6366.09,6366.09,9.23e-06
1534983120,2018-08-23 00:12:00,BTCUSD,6363.3,6366.09,6362.35,6366.09,0.3064637
1534983060,2018-08-23 00:11:00,BTCUSD,6360.84,6363.3,6360.84,6363.3,0.20001432
1534983000,2018-08-23 00:10:00,BTCUSD,6356.37,6360.86,6356.37,6360.84,0.04777275
1534982940,2018-08-23 00:09:00,BTCUSD,6354.41,6356.37,6354.41,6356.37,0.0553783
1534982880,2018-08-23 00:08:00,BTCUSD,6354.38,6354.41,6353.85,6354.41,0.7123724667
1534982820,2018-08-23 00:07:00,BTCUSD,6352.99,6354.38,6352.43,6354.38,0.71424645
1534982760,2018-08-23 00:06:00,BTCUSD,6350.12,6355.6,6350.12,6352.99,0.09653472
1534982700,2018-08-23 00:05:00,BTCUSD,6348.01,6350.87,6348.01,6350.12,0.02541837
1534982640,2018-08-23 00:04:00,BTCUSD,6348.01,6348.01,6348.01,6348.01,0.09865213
1534982580,2018-08-23 00:03:00,BTCUSD,6348.01,6348.01,6348.01,6348.01,0.07842194
1534982520,2018-08-23 00:02:00,BTCUSD,6347.82,6348.16,6347.73,6348.01,0.1689697163
1534982460,2018-08-23 00:01:00,BTCUSD,6350.0,6357.58,6347.82,6347.82,2.2755773593
1534982400,2018-08-23 00:00:00,BTCUSD,6350.0,6350.0,6350.0,6350.0,0.0
1534982340,2018-08-22 23:59:00,BTCUSD,6347.73,6350.0,6347.73,6350.0,1.04206488
1534982280,2018-08-22 23:58:00,BTCUSD,6349.86,6349.86,6347.02,6347.73,0.28392129
1534982220,2018-08-22 23:57:00,BTCUSD,6349.85,6349.86,6349.85,6349.86,0.01673746
1534982160,2018-08-22 23:56:00,BTCUSD,6345.39,6349.85,6345.39,6349.85,0.39195322
1534982100,2018-08-22 23:55:00,BTCUSD,6345.34,6345.39,6345.34,6345.39,0.1964672827
1534982040,2018-08-22 23:54:00,BTCUSD,6345.32,6345.34,6345.32,6345.34,0.01772554
1534981980,2018-08-22 23:53:00,BTCUSD,6345.31,6345.32,6345.31,6345.32,0.01124649
1534981920,2018-08-22 23:52:00,BTCUSD,6345.39,6345.39,6342.73,6345.31,0.1025941873
1534981860,2018-08-22 23:51:00,BTCUSD,6341.16,6345.4,6341.16,6345.39,2.00053127
1534981800,2018-08-22 23:50:00,BTCUSD,6340.0,6341.16,6326.87,6341.16,20.7979306
1534981740,2018-08-22 23:49:00,BTCUSD,6350.0,6350.0,6340.0,6340.0,0.35914505
1534981680,2018-08-22 23:48:00,BTCUSD,6357.15,6357.21,6350.0,6350.0,0.30120627
1534981620,2018-08-22 23:47:00,BTCUSD,6365.18,6365.18,6357.15,6357.15,0.07824
1534981560,2018-08-22 23:46:00,BTCUSD,6365.18,6365.18,6365.18,6365.18,0.0
1534981500,2018-08-22 23:45:00,BTCUSD,6373.45,6373.45,6365.17,6365.18,0.03969315
1534981440,2018-08-22 23:44:00,BTCUSD,6359.45,6373.45,6357.16,6373.45,2.0468077045
1534981380,2018-08-22 23:43:00,BTCUSD,6361.47,6361.47,6359.45,6359.45,4.95
1534981320,2018-08-22 23:42:00,BTCUSD,6362.52,6362.52,6361.47,6361.47,1.7547265748
1534981260,2018-08-22 23:41:00,BTCUSD,6362.33,6362.52,6362.22,6362.52,0.03154834
1534981200,2018-08-22 23:40:00,BTCUSD,6364.97,6364.97,6362.33,6362.33,6.00062847
1534981140,2018-08-22 23:39:00,BTCUSD,6365.01,6365.01,6364.92,6364.97,2.39441172
1534981080,2018-08-22 23:38:00,BTCUSD,6368.01,6368.01,6365.01,6365.01,0.1006873222
1534981020,2018-08-22 23:37:00,BTCUSD,6375.01,6375.01,6368.01,6368.01,0.00817312
1534980960,2018-08-22 23:36:00,BTCUSD,6379.12,6379.12,6375.0,6375.01,25.625
1534980900,2018-08-22 23:35:00,BTCUSD,6380.82,6380.82,6379.12,6379.12,2.4025390983
1534980840,2018-08-22 23:34:00,BTCUSD,6381.56,6381.56,6380.66,6380.82,2.01671209
1534980780,2018-08-22 23:33:00,BTCUSD,6381.35,6381.56,6381.35,6381.56,13.0145671
1534980720,2018-08-22 23:32:00,BTCUSD,6382.41,6382.41,6381.35,6381.35,1.23752952
1534980660,2018-08-22 23:31:00,BTCUSD,6383.37,6383.37,6382.41,6382.41,2.0
1534980600,2018-08-22 23:30:00,BTCUSD,6383.05,6383.39,6382.88,6383.37,1.23265492
1534980540,2018-08-22 23:29:00,BTCUSD,6384.49,6385.94,6383.05,6383.05,1.8586965022
1534980480,2018-08-22 23:28:00,BTCUSD,6384.32,6384.49,6384.32,6384.49,0.00383733
1534980420,2018-08-22 23:27:00,BTCUSD,6384.22,6384.32,6384.22,6384.32,0.07752994
1534980360,2018-08-22 23:26:00,BTCUSD,6384.66,6384.66,6384.22,6384.22,0.0386937954
1534980300,2018-08-22 23:25:00,BTCUSD,6380.26,6384.66,6380.26,6384.66,0.01134
1534980240,2018-08-22 23:24:00,BTCUSD,6374.24,6381.94,6374.24,6380.26,0.26982713
1534980180,2018-08-22 23:23:00,BTCUSD,6395.6,6395.6,6374.24,6374.24,13.6660213061
1534980120,2018-08-22 23:22:00,BTCUSD,6395.49,6395.63,6395.49,6395.6,0.86267655
1534980060,2018-08-22 23:21:00,BTCUSD,6395.49,6395.49,6395.49,6395.49,1.0085152208
1534980000,2018-08-22 23:20:00,BTCUSD,6389.24,6395.49,6388.41,6395.49,1.0281465782
1534979940,2018-08-22 23:19:00,BTCUSD,6377.6,6389.24,6377.6,6389.24,1.0475877200000001
1534979880,2018-08-22 23:18:00,BTCUSD,6377.43,6377.6,6377.43,6377.6,0.0549874093
1534979820,2018-08-22 23:17:00,BTCUSD,6377.6,6377.6,6377.4,6377.43,0.0132142207
1534979760,2018-08-22 23:16:00,BTCUSD,6377.6,6377.6,6372.86,6377.6,0.14012855
1534979700,2018-08-22 23:15:00,BTCUSD,6369.99,6377.6,6368.01,6377.6,8.35753847
1534979640,2018-08-22 23:14:00,BTCUSD,6374.96,6378.6,6369.99,6369.99,0.9881213495
1534979580,2018-08-22 23:13:00,BTCUSD,6374.97,6374.97,6374.87,6374.96,0.09884066
1534979520,2018-08-22 23:12:00,BTCUSD,6374.97,6374.97,6374.97,6374.97,0.0
1534979460,2018-08-22 23:11:00,BTCUSD,6369.92,6374.97,6369.92,6374.97,0.12384038
1534979400,2018-08-22 23:10:00,BTCUSD,6369.98,6369.98,6368.9,6369.92,0.00879082
1534979340,2018-08-22 23:09:00,BTCUSD,6367.96,6369.98,6367.96,6369.98,0.0072772844
1534979280,2018-08-22 23:08:00,BTCUSD,6380.99,6380.99,6367.67,6367.96,6.2867013
1534979220,2018-08-22 23:07:00,BTCUSD,6376.27,6380.99,6376.27,6380.99,0.00188537
1534979160,2018-08-22 23:06:00,BTCUSD,6375.75,6376.27,6375.11,6376.27,0.01300984
1534979100,2018-08-22 23:05:00,BTCUSD,6377.44,6387.94,6375.75,6375.75,0.05741768
1534979040,2018-08-22 23:04:00,BTCUSD,6365.0,6377.44,6365.0,6377.44,3.14500989
1534978980,2018-08-22 23:03:00,BTCUSD,6357.15,6369.49,6357.15,6365.0,6.84650598
1534978920,2018-08-22 23:02:00,BTCUSD,6356.81,6357.15,6356.81,6357.15,0.00424674
1534978860,2018-08-22 23:01:00,BTCUSD,6356.16,6359.02,6356.16,6356.81,0.01721369
1534978800,2018-08-22 23:00:00,BTCUSD,6356.17,6356.66,6355.71,6356.16,0.05013561
1534978740,2018-08-22 22:59:00,BTCUSD,6363.09,6363.09,6355.49,6356.17,0.43205657
1534978680,2018-08-22 22:58:00,BTCUSD,6358.94,6363.09,6357.07,6363.09,0.0622066182
1534978620,2018-08-22 22:57:00,BTCUSD,6350.0,6359.96,6350.0,6358.94,0.05832
1534978560,2018-08-22 22:56:00,BTCUSD,6365.65,6365.65,6350.0,6350.0,19.99999892
1534978500,2018-08-22 22:55:00,BTCUSD,6366.58,6366.58,6365.65,6365.65,0.00145709
1534978440,2018-08-22 22:54:00,BTCUSD,6368.57,6371.0,6366.53,6366.58,1.54042586
1534978380,2018-08-22 22:53:00,BTCUSD,6373.34,6374.5,6368.47,6368.57,5.02020538
1534978320,2018-08-22 22:52:00,BTCUSD,6373.34,6373.39,6373.34,6373.34,26.88786911
1534978260,2018-08-22 22:51:00,BTCUSD,6363.87,6373.39,6362.23,6373.34,0.3611340184
1534978200,2018-08-22 22:50:00,BTCUSD,6370.83,6373.98,6363.87,6363.87,0.32782409
1534978140,2018-08-22 22:49:00,BTCUSD,6354.45,6370.83,6354.45,6370.83,2.00790477
1534978080,2018-08-22 22:48:00,BTCUSD,6355.87,6355.87,6349.0,6354.45,0.4058411
1534978020,2018-08-22 22:47:00,BTCUSD,6350.0,6355.87,6350.0,6355.87,1.563e-05
1534977960,2018-08-22 22:46:00,BTCUSD,6361.92,6361.92,6350.0,6350.0,13.60851165
1534977900,2018-08-22 22:45:00,BTCUSD,6365.61,6365.61,6350.0,6361.92,13.41859528
1534977840,2018-08-22 22:44:00,BTCUSD,6372.28,6373.67,6354.37,6365.61,19.54936923
1534977780,2018-08-22 22:43:00,BTCUSD,6366.81,6372.28,6366.81,6372.28,0.29759262
1534977720,2018-08-22 22:42:00,BTCUSD,6382.99,6382.99,6366.81,6366.81,9.99998
1534977660,2018-08-22 22:41:00,BTCUSD,6382.99,6382.99,6382.99,6382.99,0.0
1534977600,2018-08-22 22:40:00,BTCUSD,6382.9,6382.99,6376.01,6382.99,0.04570902
1534977540,2018-08-22 22:39:00,BTCUSD,6367.0,6382.9,6367.0,6382.9,2.17424382
1534977480,2018-08-22 22:38:00,BTCUSD,6365.18,6367.73,6364.91,6367.0,2.90504094
1534977420,2018-08-22 22:37:00,BTCUSD,6372.79,6372.79,6361.01,6365.18,0.45290022
1534977360,2018-08-22 22:36:00,BTCUSD,6373.97,6374.02,6372.79,6372.79,0.19216086
1534977300,2018-08-22 22:35:00,BTCUSD,6384.55,6384.55,6372.8,6373.97,1.00016058
1534977240,2018-08-22 22:34:00,BTCUSD,6399.4,6399.46,6384.55,6384.55,10.87288649
1534977180,2018-08-22 22:33:00,BTCUSD,6378.71,6399.4,6376.46,6399.4,1.0231734662
1534977120,2018-08-22 22:32:00,BTCUSD,6384.1,6384.1,6378.71,6378.71,0.14867293
1534977060,2018-08-22 22:31:00,BTCUSD,6374.62,6384.42,6372.76,6384.1,8.12280077
1534977000,2018-08-22 22:30:00,BTCUSD,6384.96,6384.96,6374.62,6374.62,0.00568526
1534976940,2018-08-22 22:29:00,BTCUSD,6385.0,6385.0,6376.91,6384.96,2.7844092317
1534976880,2018-08-22 22:28:00,BTCUSD,6398.81,6407.22,6385.0,6385.0,23.7944463
1534976820,2018-08-22 22:27:00,BTCUSD,6404.51,6404.51,6383.63,6398.81,10.68828679
1534976760,2018-08-22 22:26:00,BTCUSD,6385.93,6446.36,6385.93,6404.51,131.748211091
1534976700,2018-08-22 22:25:00,BTCUSD,6415.68,6415.68,6365.02,6385.93,85.27600219
1534976640,2018-08-22 22:24:00,BTCUSD,6396.37,6471.41,6393.9,6415.68,184.57947276
1534976580,2018-08-22 22:23:00,BTCUSD,6340.3,6396.37,6337.47,6396.37,35.8739590734
1534976520,2018-08-22 22:22:00,BTCUSD,6296.73,6344.62,6296.73,6340.3,20.6511304397
1534976460,2018-08-22 22:21:00,BTCUSD,6279.72,6296.73,6279.72,6296.73,5.08881951
1534976400,2018-08-22 22:20:00,BTCUSD,6280.62,6280.62,6275.53,6279.72,3.74972908
1534976340,2018-08-22 22:19:00,BTCUSD,6286.58,6288.14,6280.62,6280.62,8.14331839
1534976280,2018-08-22 22:18:00,BTCUSD,6275.53,6286.58,6275.53,6286.58,3.0
1534976220,2018-08-22 22:17:00,BTCUSD,6272.17,6281.14,6272.17,6275.53,26.327488
1534976160,2018-08-22 22:16:00,BTCUSD,6279.95,6279.95,6268.98,6272.17,13.47348268
1534976100,2018-08-22 22:15:00,BTCUSD,6297.48,6297.49,6279.95,6279.95,11.93410373
1534976040,2018-08-22 22:14:00,BTCUSD,6287.14,6297.5,6287.14,6297.48,5.6014172142
1534975980,2018-08-22 22:13:00,BTCUSD,6273.05,6287.14,6273.05,6287.14,0.06515973
1534975920,2018-08-22 22:12:00,BTCUSD,6286.94,6286.94,6261.0,6273.05,0.15537573
1534975860,2018-08-22 22:11:00,BTCUSD,6251.01,6286.94,6251.0,6286.94,7.509097596
1534975800,2018-08-22 22:10:00,BTCUSD,6275.31,6275.31,6251.0,6251.01,18.0530666129
1534975740,2018-08-22 22:09:00,BTCUSD,6307.97,6307.97,6275.31,6275.31,14.7241068411
1534975680,2018-08-22 22:08:00,BTCUSD,6315.56,6315.56,6307.97,6307.97,0.00015834
1534975620,2018-08-22 22:07:00,BTCUSD,6293.07,6315.57,6293.07,6315.56,3.2384644
1534975560,2018-08-22 22:06:00,BTCUSD,6324.0,6324.0,6290.0,6293.07,15.99788196
1534975500,2018-08-22 22:05:00,BTCUSD,6359.06,6359.06,6315.25,6324.0,7.68575685
1534975440,2018-08-22 22:04:00,BTCUSD,6369.93,6369.93,6359.06,6359.06,2.30319805
1534975380,2018-08-22 22:03:00,BTCUSD,6369.93,6369.93,6369.93,6369.93,0.0777166318
1534975320,2018-08-22 22:02:00,BTCUSD,6369.93,6369.93,6369.93,6369.93,0.0
1534975260,2018-08-22 22:01:00,BTCUSD,6370.0,6370.0,6369.93,6369.93,0.07770886
1534975200,2018-08-22 22:00:00,BTCUSD,6370.0,6370.0,6370.0,6370.0,0.0
1534975140,2018-08-22 21:59:00,BTCUSD,6370.0,6370.0,6369.92,6370.0,0.14094982
1534975080,2018-08-22 21:58:00,BTCUSD,6369.92,6370.0,6369.92,6370.0,0.1243458727
1534975020,2018-08-22 21:57:00,BTCUSD,6369.92,6369.92,6369.92,6369.92,0.0
1534974960,2018-08-22 21:56:00,BTCUSD,6369.91,6369.92,6369.91,6369.92,0.1554335077
1534974900,2018-08-22 21:55:00,BTCUSD,6369.9,6369.91,6369.9,6369.91,0.11507834
1534974840,2018-08-22 21:54:00,BTCUSD,6369.9,6369.9,6369.9,6369.9,0.0
1534974780,2018-08-22 21:53:00,BTCUSD,6369.9,6369.9,6369.9,6369.9,0.0311
1534974720,2018-08-22 21:52:00,BTCUSD,6370.0,6370.0,6369.86,6369.9,0.03696716
1534974660,2018-08-22 21:51:00,BTCUSD,6370.0,6370.0,6369.86,6370.0,0.0578210989
1534974600,2018-08-22 21:50:00,BTCUSD,6369.8,6370.0,6369.8,6370.0,0.32281973
1534974540,2018-08-22 21:49:00,BTCUSD,6364.48,6369.8,6364.48,6369.8,0.0048664
1534974480,2018-08-22 21:48:00,BTCUSD,6364.5,6364.5,6364.48,6364.48,0.00227819
1534974420,2018-08-22 21:47:00,BTCUSD,6364.5,6364.5,6364.5,6364.5,0.0
1534974360,2018-08-22 21:46:00,BTCUSD,6364.5,6364.5,6364.5,6364.5,0.0
1534974300,2018-08-22 21:45:00,BTCUSD,6362.91,6364.5,6362.87,6364.5,0.19826671
1534974240,2018-08-22 21:44:00,BTCUSD,6362.94,6362.94,6362.91,6362.91,0.00334957
1534974180,2018-08-22 21:43:00,BTCUSD,6362.94,6362.94,6362.94,6362.94,0.01027543
1534974120,2018-08-22 21:42:00,BTCUSD,6362.93,6362.94,6362.88,6362.94,0.1555556477
1534974060,2018-08-22 21:41:00,BTCUSD,6362.94,6362.94,6362.86,6362.93,0.9185119414
1534974000,2018-08-22 21:40:00,BTCUSD,6369.5,6369.5,6362.84,6362.94,0.05759385
1534973940,2018-08-22 21:39:00,BTCUSD,6369.5,6369.5,6369.5,6369.5,0.0
1534973880,2018-08-22 21:38:00,BTCUSD,6369.5,6369.5,6369.5,6369.5,0.0
1534973820,2018-08-22 21:37:00,BTCUSD,6370.0,6370.0,6369.18,6369.5,0.13130029
1534973760,2018-08-22 21:36:00,BTCUSD,6369.88,6370.0,6369.82,6370.0,0.13579277
1534973700,2018-08-22 21:35:00,BTCUSD,6369.92,6370.0,6369.8,6369.88,0.72558512
1534973640,2018-08-22 21:34:00,BTCUSD,6369.92,6369.92,6369.92,6369.92,0.35635541
1534973580,2018-08-22 21:33:00,BTCUSD,6367.35,6370.0,6362.41,6369.92,0.251964005
1534973520,2018-08-22 21:32:00,BTCUSD,6361.29,6367.35,6359.06,6367.35,0.4763253185
1534973460,2018-08-22 21:31:00,BTCUSD,6359.06,6361.3,6359.06,6361.29,0.4896552927
1534973400,2018-08-22 21:30:00,BTCUSD,6351.0,6359.06,6351.0,6359.06,0.4886085671
1534973340,2018-08-22 21:29:00,BTCUSD,6350.37,6351.0,6350.37,6351.0,0.00708505
1534973280,2018-08-22 21:28:00,BTCUSD,6350.37,6350.37,6350.36,6350.37,2.00289175
1534973220,2018-08-22 21:27:00,BTCUSD,6350.37,6350.37,6350.36,6350.37,0.2196284264
1534973160,2018-08-22 21:26:00,BTCUSD,6350.36,6350.37,6350.36,6350.37,0.44806234
1534973100,2018-08-22 21:25:00,BTCUSD,6350.37,6350.37,6350.36,6350.36,0.28004496
1534973040,2018-08-22 21:24:00,BTCUSD,6350.37,6350.37,6350.37,6350.37,0.08218798
1534972980,2018-08-22 21:23:00,BTCUSD,6350.36,6350.37,6350.36,6350.37,0.0015591201
1534972920,2018-08-22 21:22:00,BTCUSD,6350.37,6350.37,6350.36,6350.36,0.6355838677
1534972860,2018-08-22 21:21:00,BTCUSD,6350.36,6350.37,6350.36,6350.37,0.16087811
1534972800,2018-08-22 21:20:00,BTCUSD,6350.37,6350.37,6350.36,6350.36,0.01178444
1534972740,2018-08-22 21:19:00,BTCUSD,6350.36,6350.37,6350.36,6350.37,0.09479412
1534972680,2018-08-22 21:18:00,BTCUSD,6353.27,6353.27,6350.36,6350.36,1.21831354
1534972620,2018-08-22 21:17:00,BTCUSD,6353.27,6353.27,6353.27,6353.27,0.0
1534972560,2018-08-22 21:16:00,BTCUSD,6345.0,6353.27,6345.0,6353.27,0.9396388047
1534972500,2018-08-22 21:15:00,BTCUSD,6345.0,6345.0,6345.0,6345.0,0.79216167
1534972440,2018-08-22 21:14:00,BTCUSD,6334.99,6345.0,6334.99,6345.0,1.52703932
1534972380,2018-08-22 21:13:00,BTCUSD,6334.16,6334.99,6334.14,6334.99,0.43849405
1534972320,2018-08-22 21:12:00,BTCUSD,6333.35,6334.17,6333.34,6334.16,3.50745347
1534972260,2018-08-22 21:11:00,BTCUSD,6333.35,6333.35,6333.35,6333.35,0.8392614398
1534972200,2018-08-22 21:10:00,BTCUSD,6331.79,6333.99,6331.76,6333.35,8.31195005
1534972140,2018-08-22 21:09:00,BTCUSD,6330.19,6331.79,6329.16,6331.79,3.09287606
1534972080,2018-08-22 21:08:00,BTCUSD,6329.14,6330.19,6329.14,6330.19,0.02542473
1534972020,2018-08-22 21:07:00,BTCUSD,6316.82,6329.98,6316.46,6329.14,0.51227185
1534971960,2018-08-22 21:06:00,BTCUSD,6319.66,6319.66,6312.11,6316.82,2.57914595
1534971900,2018-08-22 21:05:00,BTCUSD,6320.22,6328.65,6319.66,6319.66,7.64054388
1534971840,2018-08-22 21:04:00,BTCUSD,6299.74,6320.23,6299.74,6320.22,1.4692414
1534971780,2018-08-22 21:03:00,BTCUSD,6332.29,6332.29,6299.74,6299.74,0.25140841
1534971720,2018-08-22 21:02:00,BTCUSD,6332.29,6332.29,6332.29,6332.29,0.03292698
1534971660,2018-08-22 21:01:00,BTCUSD,6332.33,6332.33,6332.27,6332.29,0.0030142
1534971600,2018-08-22 21:00:00,BTCUSD,6335.0,6335.0,6332.33,6332.33,0.50612986
1534971540,2018-08-22 20:59:00,BTCUSD,6334.08,6338.78,6334.08,6335.0,4.67470365
1534971480,2018-08-22 20:58:00,BTCUSD,6334.07,6334.08,6334.07,6334.08,2.76157847
1534971420,2018-08-22 20:57:00,BTCUSD,6334.07,6334.07,6334.07,6334.07,0.22483961
1534971360,2018-08-22 20:56:00,BTCUSD,6338.73,6338.73,6334.07,6334.07,0.47365255
1534971300,2018-08-22 20:55:00,BTCUSD,6328.67,6338.73,6328.67,6338.73,0.03356757
1534971240,2018-08-22 20:54:00,BTCUSD,6323.39,6328.67,6323.39,6328.67,2.02470536
1534971180,2018-08-22 20:53:00,BTCUSD,6319.99,6323.39,6313.34,6323.39,8.22483189
1534971120,2018-08-22 20:52:00,BTCUSD,6323.03,6323.03,6319.99,6319.99,3.00963704
1534971060,2018-08-22 20:51:00,BTCUSD,6340.0,6340.0,6319.99,6323.03,17.62545545
1534971000,2018-08-22 20:50:00,BTCUSD,6344.18,6344.18,6340.0,6340.0,4.3511501
1534970940,2018-08-22 20:49:00,BTCUSD,6344.17,6344.18,6344.17,6344.18,0.00070919
1534970880,2018-08-22 20:48:00,BTCUSD,6343.85,6344.17,6343.85,6344.17,0.00204836
1534970820,2018-08-22 20:47:00,BTCUSD,6342.0,6343.85,6342.0,6343.85,0.01481528
1534970760,2018-08-22 20:46:00,BTCUSD,6341.67,6342.0,6341.67,6342.0,3.95764614
1534970700,2018-08-22 20:45:00,BTCUSD,6342.26,6342.26,6341.67,6341.67,2.07140684
1534970640,2018-08-22 20:44:00,BTCUSD,6342.27,6342.67,6342.24,6342.26,4.02399304
1534970580,2018-08-22 20:43:00,BTCUSD,6342.26,6342.27,6342.26,6342.27,0.087667617
1534970520,2018-08-22 20:42:00,BTCUSD,6343.62,6343.63,6342.26,6342.26,2.7442672525
1534970460,2018-08-22 20:41:00,BTCUSD,6342.26,6343.62,6342.26,6343.62,1.44
1534970400,2018-08-22 20:40:00,BTCUSD,6341.67,6342.26,6341.67,6342.26,0.04249388
1534970340,2018-08-22 20:39:00,BTCUSD,6341.67,6341.67,6341.67,6341.67,0.0
1534970280,2018-08-22 20:38:00,BTCUSD,6339.97,6341.67,6339.97,6341.67,2.05409939
1534970220,2018-08-22 20:37:00,BTCUSD,6339.97,6339.97,6339.97,6339.97,0.0
1534970160,2018-08-22 20:36:00,BTCUSD,6338.65,6339.97,6338.65,6339.97,2.6621578
1534970100,2018-08-22 20:35:00,BTCUSD,6335.42,6338.67,6335.42,6338.65,0.53459762
1534970040,2018-08-22 20:34:00,BTCUSD,6339.95,6339.95,6333.67,6335.42,5.11885157
